family,index,n_points,method,global_rmse,local_rmse,low_rmse,condition
mid_frequency_undulation,3,49,afp_exchange_poly_residual_phs,0.0004432012702730422,0.0006144020838304284,0.0003886955902386171,226.9131335779703
mid_frequency_undulation,4,49,afp_poly_residual_phs,0.0009277246078128224,0.0019198006705602835,0.000391438252255545,201.05896523946876
mid_frequency_undulation,4,49,afp_exchange_poly_residual_phs,0.00035923937812891194,0.00045279913380340736,0.00033170302227714425,196.86587473702005
smooth_low_variation,0,64,afp_poly_residual_phs,2.215980530606081e-05,4.548564965651381e-05,9.793367790369098e-06,176.61504029427005
smooth_low_variation,0,64,afp_exchange_poly_residual_phs,1.625779994781003e-05,3.104339772797088e-05,9.44313075596319e-06,196.30641084697328
smooth_low_variation,1,64,afp_poly_residual_phs,0.00019373812985759966,0.0003792798008182491,0.00010444759304424281,189.40732701101922
smooth_low_variation,1,64,afp_exchange_poly_residual_phs,0.00017079431107555897,0.00029556365486020343,0.00012082635335889089,215.03159408358212
smooth_low_variation,2,64,afp_poly_residual_phs,5.0636046865564734e-05,9.362012793235987e-05,3.1799002515532655e-05,183.22037744441027
smooth_low_variation,2,64,afp_exchange_poly_residual_phs,4.4425559740015435e-05,8.336647663108913e-05,2.6970660436524856e-05,197.47124943568076
smooth_low_variation,3,64,afp_poly_residual_phs,0.00011820817463583431,0.00022764940760659546,6.703885710801627e-05,181.09950782425855
smooth_low_variation,3,64,afp_exchange_poly_residual_phs,9.118238315553022e-05,0.0001565749896403057,6.524507862510013e-05,186.7872518701309
smooth_low_variation,4,64,afp_poly_residual_phs,0.0001603189656923747,0.00034119141372298704,5.4644389642681124e-05,187.6007913486116
smooth_low_variation,4,64,afp_exchange_poly_residual_phs,0.0001297442412338253,0.0002639141197855182,6.0055785329017223e-05,195.29125484773863
edge_rolloff,0,64,afp_poly_residual_phs,0.0006778226551947903,0.0012859423917101242,0.00040047666000330763,189.26883126986152
edge_rolloff,0,64,afp_exchange_poly_residual_phs,0.0006078094497181327,0.0011554439542045588,0.00035723185453186883,191.25789088885594
edge_rolloff,1,64,afp_poly_residual_phs,0.001492233217752931,0.002948457218411752,0.0007793159203660387,195.7714473497816
edge_rolloff,1,64,afp_exchange_poly_residual_phs,0.001111792585206669,0.002123247373223794,0.0006454910234949149,225.59879015062708
edge_rolloff,2,64,afp_poly_residual_phs,0.0009140781908163635,0.001620066057889766,0.0006224987802242448,176.33400488192268
edge_rolloff,2,64,afp_exchange_poly_residual_phs,0.0008560451150575537,0.0014014617530150677,0.0006515105512121907,188.42171669141064
edge_rolloff,3,64,afp_poly_residual_phs,0.0009977979630536608,0.0018708850696113359,0.000606940413495073,178.39277885479862
edge_rolloff,3,64,afp_exchange_poly_residual_phs,0.0009530919502636451,0.0016418319522268335,0.0006788318261838823,195.97624655206297
edge_rolloff,4,64,afp_poly_residual_phs,0.0009452980114067429,0.001792481178208,0.000559236883418705,178.38948935286442
edge_rolloff,4,64,afp_exchange_poly_residual_phs,0.0008102835514684003,0.0015329004161786957,0.0004822125517663713,200.5136550354203
local_bump,0,64,afp_poly_residual_phs,0.000929713748030517,0.0019243275887850426,0.0003917727771358222,173.7382618148155
local_bump,0,64,afp_exchange_poly_residual_phs,0.0008367999802758493,0.0014502259123127476,0.0005906807400381628,213.35706361715566
local_bump,1,64,afp_poly_residual_phs,0.0008410188722802218,0.00181491516274296,0.0002440389719574635,183.31149561962616
local_bump,1,64,afp_exchange_poly_residual_phs,0.0006566884526552867,0.001332618942597463,0.0003074183761015518,201.22819187655827
local_bump,2,64,afp_poly_residual_phs,0.0009509107405313628,0.0020628155107066657,0.0002550557050367546,192.4831520636827
local_bump,2,64,afp_exchange_poly_residual_phs,0.0007385354894929324,0.0015791097184409424,0.00023992283558588314,209.99386886087967
local_bump,3,64,afp_poly_residual_phs,0.00039139027747500785,0.0007881615724367819,0.00018969195320803022,185.81228369672678
