family,index,n_points,method,global_rmse,local_rmse,low_rmse,condition
smooth_low_variation,0,49,afp_poly_residual_phs,3.554562345483841e-05,6.722937684654331e-05,2.1166571233926918e-05,208.57310010202775
smooth_low_variation,0,49,afp_exchange_poly_residual_phs,1.8057665732390083e-05,2.00874541042023e-05,1.75125536551404e-05,248.0526318752327
smooth_low_variation,1,49,afp_poly_residual_phs,0.00035327584856657417,0.0006170508278173862,0.00024638860812316933,184.04215553599678
smooth_low_variation,1,49,afp_exchange_poly_residual_phs,0.0002145088866531226,0.000182158243964963,0.00022187307589985846,244.89112412287378
smooth_low_variation,2,49,afp_poly_residual_phs,8.509875995807796e-05,0.00017080802938173033,4.182127373919629e-05,196.94717808121038
smooth_low_variation,2,49,afp_exchange_poly_residual_phs,7.19607011093199e-05,0.00010001184502943763,6.301009396724526e-05,259.68630852805154
smooth_low_variation,3,49,afp_poly_residual_phs,0.00018198700785946519,0.0003026427973989569,0.0001359261047192777,207.31619594201766
smooth_low_variation,3,49,afp_exchange_poly_residual_phs,0.00012831437176457548,0.00010567882521334663,0.00013338285140271448,249.30463763450481
smooth_low_variation,4,49,afp_poly_residual_phs,0.0001445101525022275,0.00023257194482969286,0.00011210417399311786,207.83582235925357
smooth_low_variation,4,49,afp_exchange_poly_residual_phs,0.00011343808874497948,0.0001394039561551429,0.00010594373674630921,224.50080977418355
edge_rolloff,0,49,afp_poly_residual_phs,0.0009642222188907876,0.0014184993460769272,0.0008115771139576455,198.421552750728
edge_rolloff,0,49,afp_exchange_poly_residual_phs,0.0007766473187906877,0.0008379772134231082,0.0007605146304481103,228.51547961018406
edge_rolloff,1,49,afp_poly_residual_phs,0.0015161486781988661,0.0021948965952524576,0.0012914770947329518,198.6859865713865
edge_rolloff,1,49,afp_exchange_poly_residual_phs,0.0011247489584221353,0.001390616189827724,0.0010476572958149672,218.5025532192476
edge_rolloff,2,49,afp_poly_residual_phs,0.0013751004023209734,0.0020837317380126247,0.001130085509994297,222.9743222130416
edge_rolloff,2,49,afp_exchange_poly_residual_phs,0.0012298136836684697,0.001564653992747694,0.0011305380414777788,276.2266825796412
edge_rolloff,3,49,afp_poly_residual_phs,0.0015103564298619464,0.0022713613621517313,0.0012491872536511766,197.14124944689888
edge_rolloff,3,49,afp_exchange_poly_residual_phs,0.0013537632389792735,0.001165369836826402,0.001396969923322253,220.4512709765769
edge_rolloff,4,49,afp_poly_residual_phs,0.0011376610083548091,0.0015061694866575256,0.001024835230838352,202.31396415926574
edge_rolloff,4,49,afp_exchange_poly_residual_phs,0.0011677576210403762,0.0011776878166231731,0.0011652575740396219,218.80059211145482
