family,index,round,score,global_rmse,local_rmse,residual_local_rmse,weighted_coverage,swap_out_hessian,swap_in_hessian,improved
edge_rolloff,2,10,0.0011382245253126408,0.0009118950532128093,0.0015682356679055684,0.0015682356679055684,14.942768235532915,0.2707725211975581,0.6832380585482292,True
edge_rolloff,2,11,0.0009265785495858815,0.0009228222381989929,0.0014620301651305778,0.0014620301651305778,14.96702763565398,0.2816689160650567,0.5692511650217651,True
edge_rolloff,2,12,0.0009150638388270038,0.0009223770817973665,0.001456220226653368,0.001456220226653368,14.962823538048834,0.27093778777035155,0.45932385064648307,True
edge_rolloff,3,0,0.002973468993409985,0.0011705374168017825,0.0022269338801665993,0.0022269338801665993,13.81141438866663,,,
edge_rolloff,3,1,0.0029667099237881706,0.0011699793550845536,0.002225214753307614,0.002225214753307614,13.824798377884955,0.2616857773686312,0.48163023441077313,True
edge_rolloff,3,2,0.0027895427946940565,0.0011285277053635653,0.0021593340880256984,0.0021593340880256984,13.828098955610951,0.26162316486570547,0.5520665893936298,True
edge_rolloff,3,3,0.0026747044519045524,0.0011186528063647525,0.0021155038025001435,0.0021155038025001435,13.903655747927472,0.26430119686614667,0.8376767666202991,True
edge_rolloff,3,4,0.0026704746193082557,0.0011223753326199092,0.0021165628557202956,0.0021165628557202956,13.954272837691295,0.2543424373782823,0.5617433327843211,True
edge_rolloff,3,5,0.0026696309195783138,0.0011293325698635119,0.002124824816673821,0.002124824816673821,14.077962622332656,0.26631170715393465,0.9496681379413756,True
edge_rolloff,3,6,0.0026569934948390593,0.0011385166827564215,0.002127635621591511,0.002127635621591511,14.215881060899797,0.2629446525988278,0.659029969573934,True
edge_rolloff,3,7,0.002417074315870333,0.0010860738832457989,0.0020371076476028527,0.0020371076476028527,14.225351224806568,0.2552090209696205,0.3570786748527089,True
edge_rolloff,3,8,0.0023142727105695893,0.0011343599351663716,0.0019706143162850766,0.0019706143162850766,14.299232864905946,0.26347006801621226,0.5884568447150792,True
edge_rolloff,3,9,0.0022896050204412486,0.0011260817163844196,0.0019642913872825202,0.0019642913872825202,14.316370199361689,0.257080834086506,0.47927751690497,True
edge_rolloff,3,10,0.0022115123138920782,0.00111793195835593,0.0019301574260151234,0.0019301574260151234,14.316211838974276,0.2738594061788311,0.5272982905461212,True
edge_rolloff,3,11,0.002086835569456141,0.0010995186016462954,0.0018765612721634438,0.0018765612721634438,14.298168200626074,0.28530110352298804,0.3846270880770834,True
edge_rolloff,3,12,0.0016253677689231781,0.0010645808025652585,0.0016782560296565716,0.0016782560296565716,14.398189472190259,0.29149638517041376,0.7752945154946768,True
edge_rolloff,4,0,0.0015440098314779853,0.000917979702566026,0.0017103212440120713,0.0017103212440120713,14.400642106563934,,,
edge_rolloff,4,1,0.0015194040565868444,0.0009172117420917309,0.0017022195181890353,0.0017022195181890358,14.436788488962048,0.2707403657934946,0.5711693799578293,True
edge_rolloff,4,2,0.0015007869340961447,0.0009137397707266327,0.0016948073199878385,0.0016948073199878385,14.436539213027789,0.27183966659965886,0.4142147020625924,True
edge_rolloff,4,3,0.0013388750468979558,0.0008760183596009681,0.0016413346623570153,0.0016413346623570153,14.50939685267447,0.2757341221545307,0.598110579974972,True
